service,station_id
DAB (Distributeur automatique de billets),13320003
Toilettes publiques,13320005
Boutique alimentaire,13320005
Restauration à emporter,13320005
Restauration sur place,13320005
Station de gonflage,13320005
Carburant additivé,13320005
Aire de camping-cars,13320005
Piste poids lourds,13320005
Espace bébé,13320005
Wifi,13320005
Automate CB 24/24,13320005
DAB (Distributeur automatique de billets),13320005
Toilettes publiques,13320006
Boutique alimentaire,13320006
Boutique non alimentaire,13320006
Station de gonflage,13320006
Carburant additivé,13320006
Piste poids lourds,13320006
Lavage manuel,13320006
"Vente de gaz domestique (Butane, Propane)",13320006
DAB (Distributeur automatique de billets),13320006
Toilettes publiques,13320009
Restauration à emporter,13320009
Restauration sur place,13320009
Bar,13320009
Station de gonflage,13320009
Carburant additivé,13320009
Piste poids lourds,13320009
DAB (Distributeur automatique de billets),13320009
Station de gonflage,13320010
"Vente de gaz domestique (Butane, Propane)",13320010
Bornes électriques,13320010
Automate CB 24/24,13320010
DAB (Distributeur automatique de billets),13320010
Toilettes publiques,13320011
Boutique alimentaire,13320011
Boutique non alimentaire,13320011
Station de gonflage,13320011
Carburant additivé,13320011
Wifi,13320011
Toilettes publiques,13320012
Boutique alimentaire,13320012
Boutique non alimentaire,13320012
Station de gonflage,13320012
Carburant additivé,13320012
Piste poids lourds,13320012
Lavage automatique,13320012
"Vente de gaz domestique (Butane, Propane)",13320012
Vente d'additifs carburants,13320012
Wifi,13320012
Automate CB 24/24,13320012
Toilettes publiques,13320013
Boutique alimentaire,13320013
Restauration à emporter,13320013
Station de gonflage,13320013
Carburant additivé,13320013
Piste poids lourds,13320013
Lavage automatique,13320013
"Vente de gaz domestique (Butane, Propane)",13320013
Vente d'additifs carburants,13320013
Wifi,13320013
Toilettes publiques,13320014
Boutique alimentaire,13320014
Boutique non alimentaire,13320014
Station de gonflage,13320014
Carburant additivé,13320014
Station de gonflage,13330001
Piste poids lourds,13330001
Lavage automatique,13330001
Lavage manuel,13330001
"Vente de gaz domestique (Butane, Propane)",13330001
Vente d'additifs carburants,13330001
Automate CB 24/24,13330001
DAB (Distributeur automatique de billets),13330001
Relais colis,13340001
Location de véhicule,13340001
"Vente de gaz domestique (Butane, Propane)",13340001
Wifi,13340001
Toilettes publiques,13340004
Relais colis,13340004
Vente de fioul domestique,13340004
Vente de pétrole lampant,13340004
Station de gonflage,13340004
Piste poids lourds,13340004
Lavage automatique,13340004
"Vente de gaz domestique (Butane, Propane)",13340004
Vente d'additifs carburants,13340004
DAB (Distributeur automatique de billets),13340004
Piste poids lourds,13340005
Vente d'additifs carburants,13340005
Automate CB 24/24,13360001
DAB (Distributeur automatique de billets),13360001
Station de gonflage,13368001
Carburant additivé,13368001
Lavage automatique,13368001
Lavage manuel,13368001
"Vente de gaz domestique (Butane, Propane)",13368001
Automate CB 24/24,13368001
Toilettes publiques,13370003
Boutique alimentaire,13370003
Boutique non alimentaire,13370003
Restauration à emporter,13370003
Vente de pétrole lampant,13370003
Location de véhicule,13370003
"Vente de gaz domestique (Butane, Propane)",13370003
DAB (Distributeur automatique de billets),13370003
Toilettes publiques,13370005
Boutique alimentaire,13370005
Boutique non alimentaire,13370005
Vente de fioul domestique,13370005
Station de gonflage,13370005
Piste poids lourds,13370005
"Vente de gaz domestique (Butane, Propane)",13370005
DAB (Distributeur automatique de billets),13370005
Relais colis,13370006
Station de gonflage,13370006
Piste poids lourds,13370006
Lavage automatique,13370006
"Vente de gaz domestique (Butane, Propane)",13370006
DAB (Distributeur automatique de billets),13370006
Boutique alimentaire,13380001
Boutique non alimentaire,13380001
Station de gonflage,13380001
Carburant additivé,13380001
Location de véhicule,13380001
Piste poids lourds,13380001
Lavage automatique,13380001
Services réparation / entretien,13380001
"Vente de gaz domestique (Butane, Propane)",13380001
"Vente de gaz domestique (Butane, Propane)",13390001
Vente de pétrole lampant,13400001
Station de gonflage,13400001
Carburant additivé,13400001
Aire de camping-cars,13400001
"Vente de gaz domestique (Butane, Propane)",13400001
Automate CB 24/24,13400001
Boutique alimentaire,13400002
Boutique non alimentaire,13400002
Station de gonflage,13400002
Carburant additivé,13400002
Location de véhicule,13400002
Piste poids lourds,13400002
Lavage automatique,13400002
Services réparation / entretien,13400002
"Vente de gaz domestique (Butane, Propane)",13400002
Vente d'additifs carburants,13400002
Boutique alimentaire,13400003
Boutique non alimentaire,13400003
Vente de fioul domestique,13400003
Station de gonflage,13400003
Carburant additivé,13400003
Piste poids lourds,13400003
Lavage manuel,13400003
Services réparation / entretien,13400003
"Vente de gaz domestique (Butane, Propane)",13400003
Toilettes publiques,13400004
Boutique alimentaire,13400004
Boutique non alimentaire,13400004
Station de gonflage,13400004
Carburant additivé,13400004
Lavage automatique,13400004
Lavage manuel,13400004
"Vente de gaz domestique (Butane, Propane)",13400004
Boutique alimentaire,13400005
Boutique non alimentaire,13400005
Vente de fioul domestique,13400005
Station de gonflage,13400005
Carburant additivé,13400005
Piste poids lourds,13400005
Lavage automatique,13400005
Lavage manuel,13400005
Services réparation / entretien,13400005
DAB (Distributeur automatique de billets),13400005
"Vente de gaz domestique (Butane, Propane)",13400009
DAB (Distributeur automatique de billets),13400009
Toilettes publiques,13400014
Boutique alimentaire,13400014
Boutique non alimentaire,13400014
Station de gonflage,13400014
Carburant additivé,13400014
Lavage automatique,13400014
Lavage manuel,13400014
"Vente de gaz domestique (Butane, Propane)",13400014
DAB (Distributeur automatique de billets),13400014
Toilettes publiques,13400015
Boutique alimentaire,13400015
Carburant additivé,13400015
Piste poids lourds,13400015
Lavage automatique,13400015
"Vente de gaz domestique (Butane, Propane)",13400015
Automate CB 24/24,13400015
Boutique alimentaire,13400016
Lavage automatique,13400016
Lavage manuel,13400016
"Vente de gaz domestique (Butane, Propane)",13400016
Vente d'additifs carburants,13400016
"Vente de gaz domestique (Butane, Propane)",13410001
DAB (Distributeur automatique de billets),13410001
"Vente de gaz domestique (Butane, Propane)",13410002
Relais colis,13410003
Boutique alimentaire,13410003
Boutique non alimentaire,13410003
Location de véhicule,13410003
Automate CB 24/24,13410003
Toilettes publiques,13420001
Vente de fioul domestique,13420001
Station de gonflage,13420001
Carburant additivé,13420001
Piste poids lourds,13420001
"Vente de gaz domestique (Butane, Propane)",13420001
DAB (Distributeur automatique de billets),13420001
Vente de fioul domestique,13430001
"Vente de gaz domestique (Butane, Propane)",13430001
DAB (Distributeur automatique de billets),13430001
Vente de fioul domestique,13430002
Station de gonflage,13430002
Lavage automatique,13430002
"Vente de gaz domestique (Butane, Propane)",13430002
Laverie,13440002
Relais colis,13440002
Boutique alimentaire,13440002
Vente de fioul domestique,13440002
Station de gonflage,13440002
Lavage automatique,13440002
Lavage manuel,13440002
DAB (Distributeur automatique de billets),13440002
Vente de fioul domestique,13440003
"Vente de gaz domestique (Butane, Propane)",13440003
Relais colis,13450001
Boutique non alimentaire,13460001
Vente de fioul domestique,13460001
Station de gonflage,13460001
Piste poids lourds,13460001
Lavage automatique,13460001
Lavage manuel,13460001
"Vente de gaz domestique (Butane, Propane)",13460001
DAB (Distributeur automatique de billets),13460001
Boutique alimentaire,13460003
Boutique non alimentaire,13460003
Vente de fioul domestique,13460003
Station de gonflage,13460003
Piste poids lourds,13460003
"Vente de gaz domestique (Butane, Propane)",13460003
Vente d'additifs carburants,13460003
Automate CB 24/24,13460003
DAB (Distributeur automatique de billets),13460003
Station de gonflage,13463001
Carburant additivé,13463001
DAB (Distributeur automatique de billets),13463001
"Vente de gaz domestique (Butane, Propane)",13470001
DAB (Distributeur automatique de billets),13470001
Boutique alimentaire,13480001
Boutique non alimentaire,13480001
Restauration à emporter,13480001
Station de gonflage,13480001
Carburant additivé,13480001
Piste poids lourds,13480001
Lavage automatique,13480001
Services réparation / entretien,13480001
"Vente de gaz domestique (Butane, Propane)",13480001
Vente d'additifs carburants,13480001
Wifi,13480001
Automate CB 24/24,13480001
Boutique alimentaire,13480002
Boutique non alimentaire,13480002
Vente de pétrole lampant,13480002
"Vente de gaz domestique (Butane, Propane)",13480002
DAB (Distributeur automatique de billets),13480002
Relais colis,13500001
Boutique non alimentaire,13500001
Restauration sur place,13500001
Carburant additivé,13500001
"Vente de gaz domestique (Butane, Propane)",13500001
Wifi,13500001
DAB (Distributeur automatique de billets),13500001
Toilettes publiques,13500002
Boutique alimentaire,13500002
Boutique non alimentaire,13500002
Restauration à emporter,13500002
Station de gonflage,13500002
Carburant additivé,13500002
Lavage automatique,13500002
"Vente de gaz domestique (Butane, Propane)",13500002
DAB (Distributeur automatique de billets),13500002
Boutique alimentaire,13500004
Boutique non alimentaire,13500004
Station de gonflage,13500004
Carburant additivé,13500004
Lavage automatique,13500004
Lavage manuel,13500004
"Vente de gaz domestique (Butane, Propane)",13500004
DAB (Distributeur automatique de billets),13500004
Toilettes publiques,13500006
Boutique alimentaire,13500006
Boutique non alimentaire,13500006
Restauration à emporter,13500006
Restauration sur place,13500006
Bar,13500006
Vente de fioul domestique,13500006
Station de gonflage,13500006
Aire de camping-cars,13500006
Piste poids lourds,13500006
Lavage automatique,13500006
Services réparation / entretien,13500006
"Vente de gaz domestique (Butane, Propane)",13500006
DAB (Distributeur automatique de billets),13500006
Toilettes publiques,13500007
Boutique alimentaire,13500007
Boutique non alimentaire,13500007
Station de gonflage,13500007
Carburant additivé,13500007
Lavage automatique,13500007
Services réparation / entretien,13500007
"Vente de gaz domestique (Butane, Propane)",13500007
Toilettes publiques,13500008
Boutique alimentaire,13500008
Boutique non alimentaire,13500008
Station de gonflage,13500008
Carburant additivé,13500008
Lavage automatique,13500008
Services réparation / entretien,13500008
"Vente de gaz domestique (Butane, Propane)",13500008
Douches,13500010
Boutique non alimentaire,13500010
Vente de fioul domestique,13500010
Aire de camping-cars,13500010
Location de véhicule,13500010
Lavage automatique,13500010
Lavage manuel,13500010
Services réparation / entretien,13500010
"Vente de gaz domestique (Butane, Propane)",13500010
Boutique alimentaire,13500011
Station de gonflage,13500011
Lavage automatique,13500011
Automate CB 24/24,13500011
Boutique alimentaire,13500012
Boutique non alimentaire,13500012
Station de gonflage,13500012
Carburant additivé,13500012
Lavage automatique,13500012
"Vente de gaz domestique (Butane, Propane)",13500012
Wifi,13500012
Automate CB 24/24,13500012
DAB (Distributeur automatique de billets),13500012
Douches,13500013
Boutique non alimentaire,13500013
Vente de fioul domestique,13500013
Aire de camping-cars,13500013
Location de véhicule,13500013
Lavage automatique,13500013
Lavage manuel,13500013
Services réparation / entretien,13500013
